genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold1041,C_amplexicaulis_vs_S_diversifolius: 128,17856,1054513,7426,7593,2_7425,2_7592,120,2581,1111298,45666,45910,0_12646,0_12890,120,+,2581,1111298,45666,45910,0_12646,0_12890
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold105,C_amplexicaulis_vs_S_diversifolius: 164,23928893,24007419,9503,9520,2_9502,2_9519,16,4506860,4595806,27013,27040,0_15655,0_15682,16,+,4506860,4595806,27013,27040,0_15655,0_15682
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold12,C_amplexicaulis_vs_S_diversifolius: 138,11886803,13066760,7824,7842,2_7823,2_7841,6,1279580,2054591,4683,4727,0_17238,0_17282,6,+,1279580,2054591,4683,4727,0_17238,0_17282
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold13,C_amplexicaulis_vs_S_diversifolius: 150,16624094,16672757,8131,8142,2_8130,2_8141,7,1146792,1195837,4904,4917,0_18613,0_18626,7,+,1146792,1195837,4904,4917,0_18613,0_18626
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold3,C_amplexicaulis_vs_S_diversifolius: 155,19812589,19862082,8721,8732,2_8720,2_8731,10,654464,707317,899,910,0_27460,0_27471,10,+,654464,707317,899,910,0_27460,0_27471
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold3,C_amplexicaulis_vs_S_diversifolius: 156,19893791,19988705,8742,8763,2_8741,2_8762,18,530928,653068,868,898,0_27429,0_27459,18,+,530928,653068,868,898,0_27429,0_27459
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold44,C_amplexicaulis_vs_S_diversifolius: 129,75397,1441415,7441,7634,2_7440,2_7633,99,15235,1483674,11589,11880,0_32331,0_32622,99,+,15235,1483674,11589,11880,0_32331,0_32622
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold44,C_amplexicaulis_vs_S_diversifolius: 152,16870500,17013701,8179,8203,2_8178,2_8202,16,1505213,1665327,11884,11912,0_32626,0_32654,16,+,1505213,1665327,11884,11912,0_32626,0_32654
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold59,C_amplexicaulis_vs_S_diversifolius: 170,25545062,25594265,9790,9802,2_9789,2_9801,8,641204,712255,14969,14984,0_36136,0_36151,8,+,641204,712255,14969,14984,0_36136,0_36151
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold94,C_amplexicaulis_vs_S_diversifolius: 161,23359794,23532581,9388,9424,2_9387,2_9423,25,1992931,2166719,21384,21426,0_44275,0_44317,25,+,1992931,2166719,21384,21426,0_44275,0_44317
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold94,C_amplexicaulis_vs_S_diversifolius: 163,23928893,24007419,9503,9520,2_9502,2_9519,14,1489461,1579841,21266,21292,0_44157,0_44183,14,+,1489461,1579841,21266,21292,0_44157,0_44183
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold94,C_amplexicaulis_vs_S_diversifolius: 168,24617555,24718372,9637,9657,2_9636,2_9656,16,697690,798550,21096,21116,0_43987,0_44007,16,+,697690,798550,21096,21116,0_43987,0_44007
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold95,C_amplexicaulis_vs_S_diversifolius: 148,16285032,17372609,8081,8266,2_8080,2_8265,134,14617,1277109,22109,22363,0_45000,0_45254,134,+,14617,1277109,22109,22363,0_45000,0_45254
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 131,1453713,1861182,7635,7667,2_7634,2_7666,9,3841430,4048766,23971,24010,0_46862,0_46901,9,+,3841430,4048766,23971,24010,0_46862,0_46901
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 132,1597079,2566640,7647,7704,2_7646,2_7703,42,5914004,6756079,24299,24420,0_47190,0_47311,42,+,5914004,6756079,24299,24420,0_47190,0_47311
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 136,2816052,10188750,7721,7807,2_7720,2_7806,42,6867478,9714186,24437,24613,0_47328,0_47504,42,+,6867478,9714186,24437,24613,0_47328,0_47504
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 145,15251480,15435048,7945,7956,2_7944,2_7955,9,4998524,5153374,24164,24193,0_47055,0_47084,9,+,4998524,5153374,24164,24193,0_47055,0_47084
S_diversifolius,C_amplexicaulis,ptg000004l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 151,16684489,16868889,8145,8178,2_8144,2_8177,20,3532824,3802152,23923,23967,0_46814,0_46858,20,+,3532824,3802152,23923,23967,0_46814,0_46858
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold1027,C_amplexicaulis_vs_S_diversifolius: 204,19069664,19155000,11709,11727,2_11708,2_11726,12,857319,956548,35187,35207,0_2160,0_2180,12,+,857319,956548,35187,35207,0_2160,0_2180
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold118,C_amplexicaulis_vs_S_diversifolius: 177,2425166,2627289,9893,9900,2_9892,2_9899,6,237340,438245,28236,28251,0_17126,0_17141,6,+,237340,438245,28236,28251,0_17126,0_17141
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold12,C_amplexicaulis_vs_S_diversifolius: 178,5740751,7093688,9919,9942,2_9918,2_9941,6,1341669,1804672,4686,4708,0_17241,0_17263,6,+,1341669,1804672,4686,4708,0_17241,0_17263
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold13,C_amplexicaulis_vs_S_diversifolius: 189,11518442,11562286,10206,10218,2_10205,2_10217,12,1146792,1195837,4904,4917,0_18613,0_18626,12,+,1146792,1195837,4904,4917,0_18613,0_18626
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold190,C_amplexicaulis_vs_S_diversifolius: 194,14614962,14657106,10792,10800,2_10791,2_10799,6,2371090,2410020,31378,31385,0_21966,0_21973,6,+,2371090,2410020,31378,31385,0_21966,0_21973
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold190,C_amplexicaulis_vs_S_diversifolius: 195,14671901,14775140,10803,10829,2_10802,2_10828,14,2224528,2354523,31343,31375,0_21931,0_21963,14,+,2224528,2354523,31343,31375,0_21931,0_21963
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold44,C_amplexicaulis_vs_S_diversifolius: 191,11783612,11892148,10253,10276,2_10252,2_10275,16,1505213,1659076,11884,11911,0_32626,0_32653,16,+,1505213,1659076,11884,11911,0_32626,0_32653
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold89,C_amplexicaulis_vs_S_diversifolius: 175,2101243,2277840,9882,9890,2_9881,2_9889,6,32464,187667,20602,20616,0_43396,0_43410,6,+,32464,187667,20602,20616,0_43396,0_43410
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold94,C_amplexicaulis_vs_S_diversifolius: 200,17896134,18043790,11458,11492,2_11457,2_11491,24,1992931,2170718,21384,21427,0_44275,0_44318,24,+,1992931,2170718,21384,21427,0_44275,0_44318
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold95,C_amplexicaulis_vs_S_diversifolius: 186,10959210,12239290,10143,10335,2_10142,2_10334,117,396,1287381,22106,22364,0_44997,0_45255,117,+,396,1287381,22106,22364,0_44997,0_45255
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 172,265533,1773194,9813,9872,2_9812,2_9871,30,6626951,7646900,24404,24506,0_47295,0_47397,30,+,6626951,7646900,24404,24506,0_47295,0_47397
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 176,2101243,3308262,9882,9906,2_9881,2_9905,14,8332533,10166742,24538,24636,0_47429,0_47527,14,+,8332533,10166742,24538,24636,0_47429,0_47527
S_diversifolius,C_amplexicaulis,ptg000005l,Caul_scaffold97,C_amplexicaulis_vs_S_diversifolius: 190,11565496,11774241,10220,10250,2_10219,2_10249,23,3526068,3798850,23921,23965,0_46812,0_46856,23,+,3526068,3798850,23921,23965,0_46812,0_46856
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold1035,C_amplexicaulis_vs_S_diversifolius: 233,19505228,19555210,13278,13288,2_13277,2_13287,10,3796238,3857687,38179,38192,0_5153,0_5166,10,+,3796238,3857687,38179,38192,0_5153,0_5166
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold1035,C_amplexicaulis_vs_S_diversifolius: 236,20691581,21134321,13480,13570,2_13479,2_13569,52,2163248,2648657,37807,37918,0_4781,0_4892,52,+,2163248,2648657,37807,37918,0_4781,0_4892
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold1035,C_amplexicaulis_vs_S_diversifolius: 239,22349933,22421257,13824,13840,2_13823,2_13839,9,662708,764093,37446,37474,0_4420,0_4448,9,+,662708,764093,37446,37474,0_4420,0_4448
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold1041,C_amplexicaulis_vs_S_diversifolius: 243,22946557,23259422,13947,13980,2_13946,2_13979,26,8896976,9108824,47633,47686,0_14613,0_14666,26,+,8896976,9108824,47633,47686,0_14613,0_14666
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold11,C_amplexicaulis_vs_S_diversifolius: 216,2685339,8289802,12208,12345,2_12207,2_12344,41,15083,2791218,4356,4591,0_16690,0_16925,41,+,15083,2791218,4356,4591,0_16690,0_16925
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold120,C_amplexicaulis_vs_S_diversifolius: 230,17491234,19492857,12876,13275,2_12875,2_13274,273,15074,2234703,28268,28775,0_17309,0_17816,273,+,15074,2234703,28268,28775,0_17309,0_17816
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold120,C_amplexicaulis_vs_S_diversifolius: 234,19564384,21562949,13289,13655,2_13288,2_13654,267,2312299,4473837,28793,29285,0_17834,0_18326,267,+,2312299,4473837,28793,29285,0_17834,0_18326
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold15,C_amplexicaulis_vs_S_diversifolius: 211,1586730,1739706,12090,12118,2_12089,2_12117,13,971243,1132613,5310,5349,0_19112,0_19151,13,+,971243,1132613,5310,5349,0_19112,0_19151
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold303,C_amplexicaulis_vs_S_diversifolius: 209,62791,1748675,11884,12119,2_11883,2_12118,154,4646008,6408821,34430,34778,0_29194,0_29542,154,+,4646008,6408821,34430,34778,0_29194,0_29542
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold33,C_amplexicaulis_vs_S_diversifolius: 238,21568337,22330749,13656,13821,2_13655,2_13820,120,6144,897997,9392,9610,0_29703,0_29921,120,+,6144,897997,9392,9610,0_29703,0_29921
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold33,C_amplexicaulis_vs_S_diversifolius: 241,22428632,23382551,13842,14015,2_13841,2_14014,125,1017061,2011779,9639,9881,0_29950,0_30192,125,+,1017061,2011779,9639,9881,0_29950,0_30192
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold36,C_amplexicaulis_vs_S_diversifolius: 219,13534648,13857550,12380,12393,2_12379,2_12392,6,408849,843331,10320,10348,0_30665,0_30693,6,+,408849,843331,10320,10348,0_30665,0_30693
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold436,C_amplexicaulis_vs_S_diversifolius: 244,23267483,23382551,13983,14015,2_13982,2_14014,22,2871,156608,34894,34936,0_32283,0_32325,22,+,2871,156608,34894,34936,0_32283,0_32325
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold54,C_amplexicaulis_vs_S_diversifolius: 213,1851010,2097647,12130,12155,2_12129,2_12154,22,301,278014,13985,14023,0_35149,0_35187,22,+,301,278014,13985,14023,0_35149,0_35187
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold58,C_amplexicaulis_vs_S_diversifolius: 220,13582323,13857550,12382,12393,2_12381,2_12392,7,1330022,1549473,14617,14631,0_35783,0_35797,7,+,1330022,1549473,14617,14631,0_35783,0_35797
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold58,C_amplexicaulis_vs_S_diversifolius: 224,14390044,15293733,12425,12521,2_12424,2_12520,64,1858077,2748192,14668,14805,0_35834,0_35971,64,+,1858077,2748192,14668,14805,0_35834,0_35971
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold64,C_amplexicaulis_vs_S_diversifolius: 222,13865307,14110505,12394,12406,2_12393,2_12405,9,2125605,2311016,15601,15614,0_37580,0_37593,9,+,2125605,2311016,15601,15614,0_37580,0_37593
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold7,C_amplexicaulis_vs_S_diversifolius: 215,2530661,5459660,12198,12288,2_12197,2_12287,46,2635227,4005338,3490,3642,0_38949,0_39101,46,+,2635227,4005338,3490,3642,0_38949,0_39101
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold76,C_amplexicaulis_vs_S_diversifolius: 207,3023,46621,11875,11883,2_11874,2_11882,7,438,33497,17084,17091,0_39629,0_39636,7,+,438,33497,17084,17091,0_39629,0_39636
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold76,C_amplexicaulis_vs_S_diversifolius: 226,14951078,17717824,12481,12913,2_12480,2_12912,256,2175656,5319599,17589,18219,0_40134,0_40764,256,+,2175656,5319599,17589,18219,0_40134,0_40764
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold77,C_amplexicaulis_vs_S_diversifolius: 229,17058895,17468071,12790,12867,2_12789,2_12866,48,5143,462703,18765,18859,0_41310,0_41404,48,+,5143,462703,18765,18859,0_41310,0_41404
S_diversifolius,C_amplexicaulis,ptg000007l,Caul_scaffold85,C_amplexicaulis_vs_S_diversifolius: 228,16572560,17036584,12696,12789,2_12695,2_12788,72,433499,927475,20387,20521,0_43180,0_43314,72,+,433499,927475,20387,20521,0_43180,0_43314
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold1027,C_amplexicaulis_vs_S_diversifolius: 246,13485,62855,14017,14028,2_14016,2_14027,6,14530,61155,34979,34994,0_1952,0_1967,6,+,14530,61155,34979,34994,0_1952,0_1967
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold1031,C_amplexicaulis_vs_S_diversifolius: 273,15993141,17817870,15214,15556,2_15213,2_15555,238,983,2065066,35260,35715,0_2234,0_2689,238,+,983,2065066,35260,35715,0_2234,0_2689
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold1039,C_amplexicaulis_vs_S_diversifolius: 248,121914,1758431,14039,14275,2_14038,2_14274,133,23108,1809876,42407,42748,0_9381,0_9722,133,+,23108,1809876,42407,42748,0_9381,0_9722
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold1039,C_amplexicaulis_vs_S_diversifolius: 252,2013991,2518066,14299,14330,2_14298,2_14329,16,2079023,2457410,42795,42842,0_9769,0_9816,16,+,2079023,2457410,42795,42842,0_9769,0_9816
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold105,C_amplexicaulis_vs_S_diversifolius: 265,13282545,15988379,14701,15213,2_14700,2_15212,358,304989,3550472,26111,26807,0_14753,0_15449,358,+,304989,3550472,26111,26807,0_14753,0_15449
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold13,C_amplexicaulis_vs_S_diversifolius: 269,14025170,14106298,14841,14854,2_14840,2_14853,8,1203833,1322149,4918,4944,0_18627,0_18653,8,+,1203833,1322149,4918,4944,0_18627,0_18653
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold17,C_amplexicaulis_vs_S_diversifolius: 256,8970056,10608572,14436,14460,2_14435,2_14459,10,931309,1762622,5729,5782,0_19645,0_19698,10,+,931309,1762622,5729,5782,0_19645,0_19698
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold34,C_amplexicaulis_vs_S_diversifolius: 255,6175723,11971619,14424,14525,2_14423,2_14524,36,189786,1937573,9892,10023,0_30225,0_30356,36,+,189786,1937573,9892,10023,0_30225,0_30356
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold4,C_amplexicaulis_vs_S_diversifolius: 254,3198129,4120989,14362,14391,2_14361,2_14390,14,2842976,3677569,1786,1848,0_31760,0_31822,14,+,2842976,3677569,1786,1848,0_31760,0_31822
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold45,C_amplexicaulis_vs_S_diversifolius: 268,13905951,14016388,14815,14839,2_14814,2_14838,13,983814,1168340,11922,11963,0_32667,0_32708,13,+,983814,1168340,11922,11963,0_32667,0_32708
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold51,C_amplexicaulis_vs_S_diversifolius: 262,12885479,13274229,14621,14700,2_14620,2_14699,50,18194,433888,12748,12829,0_33909,0_33990,50,+,18194,433888,12748,12829,0_33909,0_33990
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold60,C_amplexicaulis_vs_S_diversifolius: 257,10678998,11288088,14463,14488,2_14462,2_14487,10,146197,736634,14990,15024,0_36966,0_37000,10,+,146197,736634,14990,15024,0_36966,0_37000
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold66,C_amplexicaulis_vs_S_diversifolius: 263,12960145,13251322,14632,14696,2_14631,2_14695,32,1239,385491,16318,16395,0_38297,0_38374,32,+,1239,385491,16318,16395,0_38297,0_38374
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold66,C_amplexicaulis_vs_S_diversifolius: 266,13348567,13418349,14716,14727,2_14715,2_14726,10,494058,556324,16422,16435,0_38401,0_38414,10,+,494058,556324,16422,16435,0_38401,0_38414
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold8,C_amplexicaulis_vs_S_diversifolius: 253,2707804,4596799,14342,14402,2_14341,2_14401,25,2167527,3832647,3749,3885,0_42834,0_42970,25,+,2167527,3832647,3749,3885,0_42834,0_42970
S_diversifolius,C_amplexicaulis,ptg000008l,Caul_scaffold96,C_amplexicaulis_vs_S_diversifolius: 249,643046,881353,14127,14156,2_14126,2_14155,21,48320,300611,23506,23544,0_46397,0_46435,21,+,48320,300611,23506,23544,0_46397,0_46435
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold102,C_amplexicaulis_vs_S_diversifolius: 289,7978540,8430506,17160,17223,2_17159,2_17222,45,3302914,3727933,25695,25770,0_1624,0_1699,45,+,3302914,3727933,25695,25770,0_1624,0_1699
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold102,C_amplexicaulis_vs_S_diversifolius: 291,8564301,10804535,17241,17389,2_17240,2_17388,93,3863845,5704987,25798,26020,0_1727,0_1949,93,+,3863845,5704987,25798,26020,0_1727,0_1949
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold1037,C_amplexicaulis_vs_S_diversifolius: 284,5210629,6886951,16631,16980,2_16630,2_16979,228,740820,2464665,39614,40031,0_6588,0_7005,228,+,740820,2464665,39614,40031,0_6588,0_7005
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold1037,C_amplexicaulis_vs_S_diversifolius: 296,19144205,19431090,17507,17522,2_17506,2_17521,7,7712317,7910196,41085,41107,0_8059,0_8081,7,+,7712317,7910196,41085,41107,0_8059,0_8081
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold1037,C_amplexicaulis_vs_S_diversifolius: 298,21830305,22173222,17828,17896,2_17827,2_17895,39,5107884,5403956,40618,40689,0_7592,0_7663,39,+,5107884,5403956,40618,40689,0_7592,0_7663
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold1037,C_amplexicaulis_vs_S_diversifolius: 300,23613118,23671983,18173,18187,2_18172,2_18186,8,3608216,3668972,40278,40292,0_7252,0_7266,8,+,3608216,3668972,40278,40292,0_7252,0_7266
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold1041,C_amplexicaulis_vs_S_diversifolius: 281,2757429,5194391,16079,16628,2_16078,2_16627,354,4258137,7053014,46570,47234,0_13550,0_14214,354,+,4258137,7053014,46570,47234,0_13550,0_14214
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold1041,C_amplexicaulis_vs_S_diversifolius: 287,6905021,7785815,16985,17137,2_16984,2_17136,87,7303741,8233004,47296,47497,0_14276,0_14477,87,+,7303741,8233004,47296,47497,0_14276,0_14477
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold105,C_amplexicaulis_vs_S_diversifolius: 278,495963,638448,15665,15698,2_15664,2_15697,20,8205634,8347435,27867,27905,0_16509,0_16547,20,+,8205634,8347435,27867,27905,0_16509,0_16547
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold105,C_amplexicaulis_vs_S_diversifolius: 285,5990923,6460470,16803,16893,2_16802,2_16892,68,3560461,4080651,26808,26924,0_15450,0_15566,68,+,3560461,4080651,26808,26924,0_15450,0_15566
S_diversifolius,C_amplexicaulis,ptg000009l,Caul_scaffold76,C_amplexicaulis_vs_S_diversifolius: 282,4687406,4868361,16514,16553,2_16513,2_16552,29,62424,253916,17094,17141,0_39639,0_39686,29,+,62424,253916,17094,17141,0_39639,0_39686
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1036,C_amplexicaulis_vs_S_diversifolius: 329,20435132,20778377,20444,20517,2_20443,2_20516,39,847998,1203792,39036,39120,0_6010,0_6094,39,+,847998,1203792,39036,39120,0_6010,0_6094
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1037,C_amplexicaulis_vs_S_diversifolius: 304,193231,4927904,18586,19527,2_18585,2_19526,634,31625,5089149,39444,40615,0_6418,0_7589,634,+,31625,5089149,39444,40615,0_6418,0_7589
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1037,C_amplexicaulis_vs_S_diversifolius: 313,5261173,5780924,19598,19681,2_19597,2_19680,64,5416458,6034101,40691,40807,0_7665,0_7781,64,+,5416458,6034101,40691,40807,0_7665,0_7781
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1037,C_amplexicaulis_vs_S_diversifolius: 316,5886938,9123204,19695,19959,2_19694,2_19958,162,6183501,9369154,40827,41207,0_7801,0_8181,162,+,6183501,9369154,40827,41207,0_7801,0_8181
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1038,C_amplexicaulis_vs_S_diversifolius: 331,20968250,25101925,20558,21364,2_20557,2_21363,490,436,4082127,41209,42205,0_8183,0_9179,490,+,436,4082127,41209,42205,0_8183,0_9179
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1038,C_amplexicaulis_vs_S_diversifolius: 334,25119062,25166448,21366,21377,2_21365,2_21376,8,4268361,4314266,42259,42269,0_9233,0_9243,8,+,4268361,4314266,42259,42269,0_9233,0_9243
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1038,C_amplexicaulis_vs_S_diversifolius: 336,25284876,25668440,21406,21486,2_21405,2_21485,56,4317092,4853655,42271,42401,0_9245,0_9375,56,+,4317092,4853655,42271,42401,0_9245,0_9375
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1040,C_amplexicaulis_vs_S_diversifolius: 305,196091,787623,18587,18714,2_18586,2_18713,72,39896,807140,44119,44295,0_11099,0_11275,72,+,39896,807140,44119,44295,0_11099,0_11275
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1040,C_amplexicaulis_vs_S_diversifolius: 309,2588049,3560022,19049,19239,2_19048,2_19238,114,1036933,2076356,44350,44580,0_11330,0_11560,114,+,1036933,2076356,44350,44580,0_11330,0_11560
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1040,C_amplexicaulis_vs_S_diversifolius: 311,3660329,5780924,19259,19681,2_19258,2_19680,265,2179226,4637807,44605,45139,0_11585,0_12119,265,+,2179226,4637807,44605,45139,0_11585,0_12119
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1040,C_amplexicaulis_vs_S_diversifolius: 317,5886938,7425833,19695,19895,2_19694,2_19894,120,4783062,6292237,45160,45418,0_12140,0_12398,120,+,4783062,6292237,45160,45418,0_12140,0_12398
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1040,C_amplexicaulis_vs_S_diversifolius: 319,7757781,10875627,19912,19980,2_19911,2_19979,19,6520378,10030529,45445,45654,0_12425,0_12634,19,+,6520378,10030529,45445,45654,0_12425,0_12634
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold1041,C_amplexicaulis_vs_S_diversifolius: 332,22923201,23122091,20988,21034,2_20987,2_21033,31,1124790,1385556,45911,45974,0_12891,0_12954,31,+,1124790,1385556,45911,45974,0_12891,0_12954
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold105,C_amplexicaulis_vs_S_diversifolius: 307,1760971,2185193,18864,18956,2_18863,2_18955,60,3560461,4080651,26808,26924,0_15450,0_15566,60,+,3560461,4080651,26808,26924,0_15450,0_15566
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold105,C_amplexicaulis_vs_S_diversifolius: 333,23136777,25668440,21036,21486,2_21035,2_21485,307,6234859,8796093,27402,28011,0_16044,0_16653,307,+,6234859,8796093,27402,28011,0_16044,0_16653
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold28,C_amplexicaulis_vs_S_diversifolius: 323,17314356,19337116,20050,20252,2_20049,2_20251,136,182109,1909979,8895,9169,0_26941,0_27215,136,+,182109,1909979,8895,9169,0_26941,0_27215
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold32,C_amplexicaulis_vs_S_diversifolius: 320,14043084,16169845,19999,20033,2_19998,2_20032,11,2429,913884,9336,9372,0_29638,0_29674,11,+,2429,913884,9336,9372,0_29638,0_29674
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold49,C_amplexicaulis_vs_S_diversifolius: 321,15490938,17279185,20019,20049,2_20018,2_20048,12,135482,876101,12663,12706,0_33422,0_33465,12,+,135482,876101,12663,12706,0_33422,0_33465
S_diversifolius,C_amplexicaulis,ptg000010l,Caul_scaffold52,C_amplexicaulis_vs_S_diversifolius: 326,19240505,20252779,20239,20398,2_20238,2_20397,96,1362689,2419774,13463,13675,0_34625,0_34837,96,+,1362689,2419774,13463,13675,0_34625,0_34837
S_diversifolius,C_amplexicaulis,ptg000011l,Caul_scaffold26,C_amplexicaulis_vs_S_diversifolius: 346,1229808,1970024,21706,21801,2_21705,2_21800,72,3512126,4367540,8484,8644,0_26346,0_26506,72,+,3512126,4367540,8484,8644,0_26346,0_26506
S_diversifolius,C_amplexicaulis,ptg000011l,Caul_scaffold26,C_amplexicaulis_vs_S_diversifolius: 350,2127043,3466093,21813,21880,2_21812,2_21879,35,4493321,5482328,8663,8763,0_26525,0_26625,35,+,4493321,5482328,8663,8763,0_26525,0_26625
S_diversifolius,C_amplexicaulis,ptg000011l,Caul_scaffold35,C_amplexicaulis_vs_S_diversifolius: 353,5092779,5507710,21903,21914,2_21902,2_21913,5,1298489,1707659,10088,10114,0_30426,0_30452,5,+,1298489,1707659,10088,10114,0_30426,0_30452
